s14           (Subject Code)
 1            (Counterbal Condition)
 6             11           (Map: Phys to Log cues for each task)
weather       (Task Format)
AnoF          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 0 0 0
    2 0 0 1 1 0
    3 1 0 0 0 1
    4 0 0 1 0 1
    5 0 0 1 0 0
    6 0 0 1 0 1
    7 0 1 1 1 0
    8 0 0 0 1 0
    9 1 0 1 1 0
   10 0 0 1 0 0
   11 0 0 0 1 0
   12 1 1 0 1 1
   13 0 0 1 0 1
   14 1 0 0 1 0
   15 1 0 0 0 1
   16 0 1 0 0 1
   17 0 0 0 1 0
   18 1 0 1 0 1
   19 0 0 0 1 0
   20 0 1 0 0 0
   21 1 1 1 0 1
   22 1 0 1 1 1
   23 0 1 0 1 1
   24 0 1 0 0 0
   25 1 0 0 0 1
   26 0 0 1 1 0
   27 0 0 0 1 1
   28 1 0 1 0 1
   29 1 0 0 0 1
   30 0 1 0 0 1
   31 0 0 0 1 0
   32 1 1 0 0 1
   33 1 1 0 0 1
   34 1 0 1 0 0
   35 0 0 1 1 0
   36 0 0 1 0 0
   37 1 1 0 0 1
   38 0 1 1 0 0
   39 1 0 0 1 1
   40 0 1 0 1 0
   41 0 0 0 1 0
   42 0 0 1 1 0
   43 0 1 0 1 0
   44 0 1 1 0 0
   45 1 0 1 0 1
   46 1 0 0 0 1
   47 0 1 0 0 0
   48 1 0 0 0 1
   49 0 1 0 1 0
   50 0 1 0 0 1
   51 1 1 0 0 1
   52 1 1 0 1 0
Test data (trial/4 log cues/resp choice 1or2/rtime)
   53 0 1 0 0 1 7.469
   54 0 1 0 1 2 4.006
   55 0 1 1 1 2 1.699
   56 0 0 1 1 1 2.544
   57 1 0 1 1 2 1.973
   58 1 1 1 0 1 1.936
   59 0 1 1 0 1 1.227
   60 1 1 0 0 1 1.392
   61 1 1 0 1 2 2.110
   62 1 0 0 1 2 1.134
   63 0 0 0 1 2 1.221
   64 0 0 1 0 2 1.534
   65 1 0 0 0 1 1.122
   66 1 0 1 0 2 2.079
disease       (Task Format)
FnoA          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 1 0 0 0 8.047
    2 1 0 0 1 1 0 1.999
    3 1 1 0 0 1 0 2.812
    4 0 1 0 1 1 1 1.125
    5 1 1 0 1 1 1 1.424
    6 0 1 0 0 0 1 0.783
    7 0 1 1 0 1 0 1.127
    8 0 1 0 0 1 1 0.747
    9 0 1 0 1 0 0 0.705
   10 0 1 1 1 1 0 1.427
   11 1 1 0 1 1 0 1.622
   12 1 0 0 1 0 1 1.926
   13 0 0 1 1 0 1 1.029
   14 1 1 0 0 1 1 0.939
   15 0 0 1 1 0 1 1.159
   16 1 0 1 1 0 1 0.891
   17 1 1 0 0 1 1 0.971
   18 0 1 1 1 0 0 1.360
   19 0 0 0 1 1 1 1.331
   20 1 0 1 1 1 0 1.105
   21 1 0 0 0 1 1 1.125
   22 1 0 0 1 0 0 1.198
   23 0 0 1 0 1 0 0.719
   24 0 0 1 1 0 0 0.574
   25 1 1 1 0 0 0 1.878
   26 1 0 0 0 1 0 0.900
   27 0 1 1 1 0 1 2.124
   28 1 1 1 0 1 1 1.142
   29 1 0 1 1 0 1 1.043
   30 1 0 0 1 1 0 1.624
   31 0 0 1 1 0 1 1.472
   32 0 1 1 1 0 0 1.186
   33 1 0 0 0 0 1 1.278
   34 0 0 0 1 0 0 1.300
   35 0 1 0 1 0 1 2.329
   36 1 0 1 0 1 1 1.439
   37 0 1 1 0 0 1 2.061
   38 0 0 1 0 0 1 1.099
   39 0 0 1 0 0 1 0.685
   40 0 1 1 0 1 0 0.993
   41 1 0 1 0 0 1 0.990
   42 1 1 0 0 1 1 0.560
   43 0 1 1 0 0 0 0.495
   44 1 1 1 0 1 1 1.027
   45 1 0 1 0 1 0 1.423
   46 1 1 1 0 1 1 1.204
   47 0 0 0 1 0 1 1.125
   48 1 1 0 1 1 1 0.966
   49 1 1 0 1 0 0 0.705
   50 0 1 0 1 1 1 1.247
   51 0 1 0 0 1 1 1.000
   52 0 1 0 0 1 1 0.785
   53 1 0 0 0 1 1 0.801
   54 0 0 0 1 0 1 1.416
   55 1 0 1 1 0 2 1.594
   56 0 0 1 0 0 1 1.400
Test data (trial/4 log cues/resp choice 1or2/rtime)
   57 1 1 0 0 1 1.527
   58 0 1 0 0 1 1.117
   59 1 0 1 0 2 0.989
   60 0 0 1 0 2 0.829
   61 0 0 0 1 2 0.861
   62 1 1 0 1 2 1.106
   63 0 1 1 0 1 1.818
   64 0 1 0 1 1 0.777
   65 0 0 1 1 2 0.723
   66 1 0 1 1 1 1.775
   67 0 1 1 1 2 1.101
   68 1 0 0 0 2 0.791
   69 1 1 1 0 1 0.748
   70 1 0 0 1 1 1.490
