s3            (Subject Code)
 3            (Counterbal Condition)
 2             7            (Map: Phys to Log cues for each task)
disease       (Task Format)
AnoF          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 0 0 0
    2 0 0 1 1 0
    3 1 0 0 0 1
    4 0 0 1 0 1
    5 0 0 1 0 0
    6 0 0 1 0 1
    7 0 1 1 1 0
    8 0 0 0 1 0
    9 1 0 1 1 0
   10 0 0 1 0 0
   11 0 0 0 1 0
   12 1 1 0 1 1
   13 0 0 1 0 1
   14 1 0 0 1 0
   15 1 0 0 0 1
   16 0 1 0 0 1
   17 0 0 0 1 0
   18 1 0 1 0 1
   19 0 0 0 1 0
   20 0 1 0 0 0
   21 1 1 1 0 1
   22 1 0 1 1 1
   23 0 1 0 1 1
   24 0 1 0 0 0
   25 1 0 0 0 1
   26 0 0 1 1 0
   27 0 0 0 1 1
   28 1 0 1 0 1
   29 1 0 0 0 1
   30 0 1 0 0 1
   31 0 0 0 1 0
   32 1 1 0 0 1
   33 1 1 0 0 1
   34 1 0 1 0 0
   35 0 0 1 1 0
   36 0 0 1 0 0
   37 1 1 0 0 1
   38 0 1 1 0 0
   39 1 0 0 1 1
   40 0 1 0 1 0
   41 0 0 0 1 0
   42 0 0 1 1 0
   43 0 1 0 1 0
   44 0 1 1 0 0
   45 1 0 1 0 1
   46 1 0 0 0 1
   47 0 1 0 0 0
   48 1 0 0 0 1
   49 0 1 0 1 0
   50 0 1 0 0 1
   51 1 1 0 0 1
   52 1 1 0 1 0
Test data (trial/4 log cues/resp choice 1or2/rtime)
   53 0 1 0 0 2 4.853
   54 0 1 0 1 2 4.686
   55 0 1 1 1 2 1.813
   56 0 0 1 1 2 1.838
   57 1 0 1 1 1 1.493
   58 1 1 1 0 2 3.285
   59 0 1 1 0 1 1.531
   60 1 1 0 0 1 0.848
   61 1 1 0 1 1 0.994
   62 1 0 0 1 1 1.133
   63 0 0 0 1 2 2.231
   64 0 0 1 0 2 1.019
   65 1 0 0 0 2 1.542
   66 1 0 1 0 1 3.205
weather       (Task Format)
FnoA          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 1 0 0 0 5.389
    2 1 0 0 1 1 0 2.238
    3 1 1 0 0 1 1 1.134
    4 0 1 0 1 1 1 0.834
    5 1 1 0 1 1 1 0.678
    6 0 1 0 0 0 0 0.768
    7 0 1 1 0 1 0 1.258
    8 0 1 0 0 1 0 1.103
    9 0 1 0 1 0 0 3.237
   10 0 1 1 1 1 1 0.961
   11 1 1 0 1 1 1 0.708
   12 1 0 0 1 0 1 0.780
   13 0 0 1 1 0 1 0.553
   14 1 1 0 0 1 1 0.951
   15 0 0 1 1 0 1 0.715
   16 1 0 1 1 0 1 0.783
   17 1 1 0 0 1 1 0.500
   18 0 1 1 1 0 0 0.552
   19 0 0 0 1 1 0 0.704
   20 1 0 1 1 1 0 0.618
   21 1 0 0 0 1 1 0.869
   22 1 0 0 1 0 1 1.008
   23 0 0 1 0 1 0 1.612
   24 0 0 1 1 0 1 0.940
   25 1 1 1 0 0 0 0.843
   26 1 0 0 0 1 0 %10.114
   27 0 1 1 1 0 0 1.171
   28 1 1 1 0 1 1 0.511
   29 1 0 1 1 0 1 0.514
   30 1 0 0 1 1 0 0.893
   31 0 0 1 1 0 1 1.041
   32 0 1 1 1 0 1 1.798
   33 1 0 0 0 0 0 0.999
   34 0 0 0 1 0 1 0.666
   35 0 1 0 1 0 0 1.439
   36 1 0 1 0 1 0 1.783
   37 0 1 1 0 0 0 0.838
   38 0 0 1 0 0 0 1.037
   39 0 0 1 0 0 0 0.912
   40 0 1 1 0 1 1 0.864
   41 1 0 1 0 0 0 2.168
   42 1 1 0 0 1 1 0.559
   43 0 1 1 0 0 0 0.575
   44 1 1 1 0 1 1 0.496
   45 1 0 1 0 1 1 1.243
   46 1 1 1 0 1 1 0.483
   47 0 0 0 1 0 1 0.483
   48 1 1 0 1 1 1 0.658
   49 1 1 0 1 0 0 0.545
   50 0 1 0 1 1 1 5.016
   51 0 1 0 0 1 0 1.541
   52 0 1 0 0 1 1 0.749
   53 1 0 0 0 1 2 1.439
   54 0 0 0 1 0 1 1.594
   55 1 0 1 1 0 1 1.327
   56 0 0 1 0 0 1 2.278
Test data (trial/4 log cues/resp choice 1or2/rtime)
   57 1 1 0 0 1 2.212
   58 0 1 0 0 1 1.463
   59 1 0 1 0 1 0.956
   60 0 0 1 0 2 1.087
   61 0 0 0 1 2 0.891
   62 1 1 0 1 1 1.138
   63 0 1 1 0 1 1.205
   64 0 1 0 1 2 2.151
   65 0 0 1 1 2 0.569
   66 1 0 1 1 2 0.477
   67 0 1 1 1 2 0.824
   68 1 0 0 0 1 1.867
   69 1 1 1 0 1 0.578
   70 1 0 0 1 2 0.690
