s9            (Subject Code)
 1            (Counterbal Condition)
 6             23           (Map: Phys to Log cues for each task)
weather       (Task Format)
AnoF          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 0 0 0
    2 0 0 1 1 0
    3 1 0 0 0 1
    4 0 0 1 0 1
    5 0 0 1 0 0
    6 0 0 1 0 1
    7 0 1 1 1 0
    8 0 0 0 1 0
    9 1 0 1 1 0
   10 0 0 1 0 0
   11 0 0 0 1 0
   12 1 1 0 1 1
   13 0 0 1 0 1
   14 1 0 0 1 0
   15 1 0 0 0 1
   16 0 1 0 0 1
   17 0 0 0 1 0
   18 1 0 1 0 1
   19 0 0 0 1 0
   20 0 1 0 0 0
   21 1 1 1 0 1
   22 1 0 1 1 1
   23 0 1 0 1 1
   24 0 1 0 0 0
   25 1 0 0 0 1
   26 0 0 1 1 0
   27 0 0 0 1 1
   28 1 0 1 0 1
   29 1 0 0 0 1
   30 0 1 0 0 1
   31 0 0 0 1 0
   32 1 1 0 0 1
   33 1 1 0 0 1
   34 1 0 1 0 0
   35 0 0 1 1 0
   36 0 0 1 0 0
   37 1 1 0 0 1
   38 0 1 1 0 0
   39 1 0 0 1 1
   40 0 1 0 1 0
   41 0 0 0 1 0
   42 0 0 1 1 0
   43 0 1 0 1 0
   44 0 1 1 0 0
   45 1 0 1 0 1
   46 1 0 0 0 1
   47 0 1 0 0 0
   48 1 0 0 0 1
   49 0 1 0 1 0
   50 0 1 0 0 1
   51 1 1 0 0 1
   52 1 1 0 1 0
Test data (trial/4 log cues/resp choice 1or2/rtime)
   53 0 1 0 0 2 3.525
   54 0 1 0 1 1 1.617
   55 0 1 1 1 1 1.143
   56 0 0 1 1 2 5.803
   57 1 0 1 1 1 4.286
   58 1 1 1 0 1 0.959
   59 0 1 1 0 2 2.389
   60 1 1 0 0 1 3.577
   61 1 1 0 1 1 3.034
   62 1 0 0 1 2 1.183
   63 0 0 0 1 2 0.828
   64 0 0 1 0 1 3.148
   65 1 0 0 0 1 4.730
   66 1 0 1 0 1 1.888
disease       (Task Format)
FnoA          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 1 0 0 0 %12.342
    2 1 0 0 1 1 1 5.643
    3 1 1 0 0 1 1 2.820
    4 0 1 0 1 1 0 3.877
    5 1 1 0 1 1 0 4.928
    6 0 1 0 0 0 1 2.500
    7 0 1 1 0 1 0 1.999
    8 0 1 0 0 1 0 4.406
    9 0 1 0 1 0 1 8.414
   10 0 1 1 1 1 1 3.075
   11 1 1 0 1 1 1 2.062
   12 1 0 0 1 0 0 1.743
   13 0 0 1 1 0 0 4.878
   14 1 1 0 0 1 1 1.133
   15 0 0 1 1 0 1 3.973
   16 1 0 1 1 0 0 2.256
   17 1 1 0 0 1 0 1.318
   18 0 1 1 1 0 0 4.251
   19 0 0 0 1 1 0 1.526
   20 1 0 1 1 1 1 1.043
   21 1 0 0 0 1 1 1.442
   22 1 0 0 1 0 0 2.740
   23 0 0 1 0 1 0 2.713
   24 0 0 1 1 0 1 5.179
   25 1 1 1 0 0 0 2.590
   26 1 0 0 0 1 1 2.706
   27 0 1 1 1 0 1 1.805
   28 1 1 1 0 1 1 3.461
   29 1 0 1 1 0 0 1.177
   30 1 0 0 1 1 0 0.725
   31 0 0 1 1 0 0 1.948
   32 0 1 1 1 0 1 1.067
   33 1 0 0 0 0 0 1.069
   34 0 0 0 1 0 1 1.621
   35 0 1 0 1 0 1 1.781
   36 1 0 1 0 1 1 1.066
   37 0 1 1 0 0 1 4.981
   38 0 0 1 0 0 1 2.469
   39 0 0 1 0 0 1 1.140
   40 0 1 1 0 1 0 1.636
   41 1 0 1 0 0 0 1.347
   42 1 1 0 0 1 1 3.648
   43 0 1 1 0 0 0 4.200
   44 1 1 1 0 1 1 1.131
   45 1 0 1 0 1 1 4.127
   46 1 1 1 0 1 0 1.566
   47 0 0 0 1 0 1 2.808
   48 1 1 0 1 1 1 4.715
   49 1 1 0 1 0 0 1.505
   50 0 1 0 1 1 1 4.108
   51 0 1 0 0 1 0 2.297
   52 0 1 0 0 1 1 1.236
   53 1 0 0 0 1 1 1.130
   54 0 0 0 1 0 1 4.470
   55 1 0 1 1 0 1 1.361
   56 0 0 1 0 0 2 2.549
Test data (trial/4 log cues/resp choice 1or2/rtime)
   57 1 1 0 0 1 2.171
   58 0 1 0 0 2 6.062
   59 1 0 1 0 1 2.826
   60 0 0 1 0 1 9.726
   61 0 0 0 1 1 4.856
   62 1 1 0 1 1 1.544
   63 0 1 1 0 1 2.128
   64 0 1 0 1 2 2.381
   65 0 0 1 1 1 2.796
   66 1 0 1 1 2 1.007
   67 0 1 1 1 1 3.420
   68 1 0 0 0 1 1.090
   69 1 1 1 0 1 2.295
   70 1 0 0 1 1 2.339
