s5            (Subject Code)
 1            (Counterbal Condition)
 19            16           (Map: Phys to Log cues for each task)
weather       (Task Format)
AnoF          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 0 0 0
    2 0 0 1 1 0
    3 1 0 0 0 1
    4 0 0 1 0 1
    5 0 0 1 0 0
    6 0 0 1 0 1
    7 0 1 1 1 0
    8 0 0 0 1 0
    9 1 0 1 1 0
   10 0 0 1 0 0
   11 0 0 0 1 0
   12 1 1 0 1 1
   13 0 0 1 0 1
   14 1 0 0 1 0
   15 1 0 0 0 1
   16 0 1 0 0 1
   17 0 0 0 1 0
   18 1 0 1 0 1
   19 0 0 0 1 0
   20 0 1 0 0 0
   21 1 1 1 0 1
   22 1 0 1 1 1
   23 0 1 0 1 1
   24 0 1 0 0 0
   25 1 0 0 0 1
   26 0 0 1 1 0
   27 0 0 0 1 1
   28 1 0 1 0 1
   29 1 0 0 0 1
   30 0 1 0 0 1
   31 0 0 0 1 0
   32 1 1 0 0 1
   33 1 1 0 0 1
   34 1 0 1 0 0
   35 0 0 1 1 0
   36 0 0 1 0 0
   37 1 1 0 0 1
   38 0 1 1 0 0
   39 1 0 0 1 1
   40 0 1 0 1 0
   41 0 0 0 1 0
   42 0 0 1 1 0
   43 0 1 0 1 0
   44 0 1 1 0 0
   45 1 0 1 0 1
   46 1 0 0 0 1
   47 0 1 0 0 0
   48 1 0 0 0 1
   49 0 1 0 1 0
   50 0 1 0 0 1
   51 1 1 0 0 1
   52 1 1 0 1 0
Test data (trial/4 log cues/resp choice 1or2/rtime)
   53 0 1 0 0 1 4.522
   54 0 1 0 1 1 3.170
   55 0 1 1 1 2 2.552
   56 0 0 1 1 2 2.549
   57 1 0 1 1 2 1.261
   58 1 1 1 0 2 1.057
   59 0 1 1 0 2 1.879
   60 1 1 0 0 1 1.314
   61 1 1 0 1 1 1.172
   62 1 0 0 1 1 1.119
   63 0 0 0 1 2 2.320
   64 0 0 1 0 2 0.647
   65 1 0 0 0 1 1.532
   66 1 0 1 0 2 1.240
disease       (Task Format)
FnoA          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 1 0 0 0 6.080
    2 1 0 0 1 1 1 1.019
    3 1 1 0 0 1 0 1.614
    4 0 1 0 1 1 1 1.050
    5 1 1 0 1 1 1 1.186
    6 0 1 0 0 0 1 1.518
    7 0 1 1 0 1 0 0.947
    8 0 1 0 0 1 1 1.496
    9 0 1 0 1 0 0 1.451
   10 0 1 1 1 1 0 0.877
   11 1 1 0 1 1 1 0.781
   12 1 0 0 1 0 0 0.840
   13 0 0 1 1 0 0 0.000
   14 1 1 0 0 1 1 3.091
   15 0 0 1 1 0 1 0.728
   16 1 0 1 1 0 1 1.266
   17 1 1 0 0 1 1 0.693
   18 0 1 1 1 0 1 0.816
   19 0 0 0 1 1 0 0.611
   20 1 0 1 1 1 0 1.743
   21 1 0 0 0 1 1 1.583
   22 1 0 0 1 0 0 2.573
   23 0 0 1 0 1 0 0.913
   24 0 0 1 1 0 0 1.102
   25 1 1 1 0 0 1 1.328
   26 1 0 0 0 1 0 1.069
   27 0 1 1 1 0 0 0.780
   28 1 1 1 0 1 0 0.698
   29 1 0 1 1 0 1 0.623
   30 1 0 0 1 1 1 1.193
   31 0 0 1 1 0 1 0.912
   32 0 1 1 1 0 0 1.515
   33 1 0 0 0 0 1 0.765
   34 0 0 0 1 0 0 0.783
   35 0 1 0 1 0 0 0.829
   36 1 0 1 0 1 1 1.191
   37 0 1 1 0 0 0 0.796
   38 0 0 1 0 0 1 1.582
   39 0 0 1 0 0 1 1.043
   40 0 1 1 0 1 0 1.638
   41 1 0 1 0 0 1 1.444
   42 1 1 0 0 1 1 1.232
   43 0 1 1 0 0 0 1.419
   44 1 1 1 0 1 1 1.858
   45 1 0 1 0 1 1 1.995
   46 1 1 1 0 1 1 1.207
   47 0 0 0 1 0 1 1.711
   48 1 1 0 1 1 1 3.032
   49 1 1 0 1 0 0 0.646
   50 0 1 0 1 1 0 1.115
   51 0 1 0 0 1 0 1.430
   52 0 1 0 0 1 1 0.378
   53 1 0 0 0 1 1 0.709
   54 0 0 0 1 0 1 1.421
   55 1 0 1 1 0 1 3.160
   56 0 0 1 0 0 2 1.577
Test data (trial/4 log cues/resp choice 1or2/rtime)
   57 1 1 0 0 1 7.467
   58 0 1 0 0 2 2.235
   59 1 0 1 0 2 1.705
   60 0 0 1 0 2 3.235
   61 0 0 0 1 2 1.591
   62 1 1 0 1 1 0.839
   63 0 1 1 0 2 2.082
   64 0 1 0 1 1 1.492
   65 0 0 1 1 1 0.836
   66 1 0 1 1 1 1.165
   67 0 1 1 1 2 1.737
   68 1 0 0 0 2 2.019
   69 1 1 1 0 1 0.870
   70 1 0 0 1 1 0.977
