s27           (Subject Code)
 3            (Counterbal Condition)
 11            17           (Map: Phys to Log cues for each task)
disease       (Task Format)
AnoF          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 0 0 0
    2 0 0 1 1 0
    3 1 0 0 0 1
    4 0 0 1 0 1
    5 0 0 1 0 0
    6 0 0 1 0 1
    7 0 1 1 1 0
    8 0 0 0 1 0
    9 1 0 1 1 0
   10 0 0 1 0 0
   11 0 0 0 1 0
   12 1 1 0 1 1
   13 0 0 1 0 1
   14 1 0 0 1 0
   15 1 0 0 0 1
   16 0 1 0 0 1
   17 0 0 0 1 0
   18 1 0 1 0 1
   19 0 0 0 1 0
   20 0 1 0 0 0
   21 1 1 1 0 1
   22 1 0 1 1 1
   23 0 1 0 1 1
   24 0 1 0 0 0
   25 1 0 0 0 1
   26 0 0 1 1 0
   27 0 0 0 1 1
   28 1 0 1 0 1
   29 1 0 0 0 1
   30 0 1 0 0 1
   31 0 0 0 1 0
   32 1 1 0 0 1
   33 1 1 0 0 1
   34 1 0 1 0 0
   35 0 0 1 1 0
   36 0 0 1 0 0
   37 1 1 0 0 1
   38 0 1 1 0 0
   39 1 0 0 1 1
   40 0 1 0 1 0
   41 0 0 0 1 0
   42 0 0 1 1 0
   43 0 1 0 1 0
   44 0 1 1 0 0
   45 1 0 1 0 1
   46 1 0 0 0 1
   47 0 1 0 0 0
   48 1 0 0 0 1
   49 0 1 0 1 0
   50 0 1 0 0 1
   51 1 1 0 0 1
   52 1 1 0 1 0
Test data (trial/4 log cues/resp choice 1or2/rtime)
   53 0 1 0 0 1 1.593
   54 0 1 0 1 2 2.264
   55 0 1 1 1 2 0.895
   56 0 0 1 1 1 0.804
   57 1 0 1 1 2 1.945
   58 1 1 1 0 2 1.078
   59 0 1 1 0 1 2.401
   60 1 1 0 0 1 2.035
   61 1 1 0 1 2 0.957
   62 1 0 0 1 1 0.527
   63 0 0 0 1 1 0.636
   64 0 0 1 0 2 0.675
   65 1 0 0 0 2 0.647
   66 1 0 1 0 1 0.856
weather       (Task Format)
FnoA          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 1 0 0 1 2.936
    2 1 0 0 1 1 0 1.950
    3 1 1 0 0 1 0 1.293
    4 0 1 0 1 1 1 0.918
    5 1 1 0 1 1 0 0.959
    6 0 1 0 0 0 0 0.854
    7 0 1 1 0 1 1 0.976
    8 0 1 0 0 1 0 0.754
    9 0 1 0 1 0 0 0.618
   10 0 1 1 1 1 0 1.772
   11 1 1 0 1 1 0 0.849
   12 1 0 0 1 0 1 1.677
   13 0 0 1 1 0 1 1.541
   14 1 1 0 0 1 1 1.266
   15 0 0 1 1 0 0 2.248
   16 1 0 1 1 0 1 1.344
   17 1 1 0 0 1 0 1.841
   18 0 1 1 1 0 1 1.016
   19 0 0 0 1 1 1 0.779
   20 1 0 1 1 1 1 0.945
   21 1 0 0 0 1 1 0.824
   22 1 0 0 1 0 0 1.314
   23 0 0 1 0 1 1 1.021
   24 0 0 1 1 0 1 0.819
   25 1 1 1 0 0 1 1.090
   26 1 0 0 0 1 1 0.487
   27 0 1 1 1 0 1 0.560
   28 1 1 1 0 1 1 0.347
   29 1 0 1 1 0 1 0.632
   30 1 0 0 1 1 1 0.601
   31 0 0 1 1 0 1 0.783
   32 0 1 1 1 0 1 0.768
   33 1 0 0 0 0 0 0.495
   34 0 0 0 1 0 0 0.543
   35 0 1 0 1 0 0 0.433
   36 1 0 1 0 1 0 0.920
   37 0 1 1 0 0 1 1.073
   38 0 0 1 0 0 1 1.094
   39 0 0 1 0 0 1 0.923
   40 0 1 1 0 1 1 0.695
   41 1 0 1 0 0 1 1.120
   42 1 1 0 0 1 1 0.730
   43 0 1 1 0 0 1 0.701
   44 1 1 1 0 1 1 0.952
   45 1 0 1 0 1 0 1.184
   46 1 1 1 0 1 1 2.204
   47 0 0 0 1 0 1 3.479
   48 1 1 0 1 1 0 1.026
   49 1 1 0 1 0 0 0.434
   50 0 1 0 1 1 1 0.523
   51 0 1 0 0 1 0 0.601
   52 0 1 0 0 1 1 0.969
   53 1 0 0 0 1 1 0.889
   54 0 0 0 1 0 2 0.851
   55 1 0 1 1 0 1 0.679
   56 0 0 1 0 0 1 0.914
Test data (trial/4 log cues/resp choice 1or2/rtime)
   57 1 1 0 0 1 1.588
   58 0 1 0 0 2 2.002
   59 1 0 1 0 1 0.444
   60 0 0 1 0 1 0.843
   61 0 0 0 1 2 0.705
   62 1 1 0 1 2 0.677
   63 0 1 1 0 1 0.464
   64 0 1 0 1 2 0.655
   65 0 0 1 1 2 0.625
   66 1 0 1 1 2 0.743
   67 0 1 1 1 2 1.092
   68 1 0 0 0 1 0.477
   69 1 1 1 0 2 0.666
   70 1 0 0 1 2 1.713
