s16           (Subject Code)
 3            (Counterbal Condition)
 7             23           (Map: Phys to Log cues for each task)
disease       (Task Format)
AnoF          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 0 0 0
    2 0 0 1 1 0
    3 1 0 0 0 1
    4 0 0 1 0 1
    5 0 0 1 0 0
    6 0 0 1 0 1
    7 0 1 1 1 0
    8 0 0 0 1 0
    9 1 0 1 1 0
   10 0 0 1 0 0
   11 0 0 0 1 0
   12 1 1 0 1 1
   13 0 0 1 0 1
   14 1 0 0 1 0
   15 1 0 0 0 1
   16 0 1 0 0 1
   17 0 0 0 1 0
   18 1 0 1 0 1
   19 0 0 0 1 0
   20 0 1 0 0 0
   21 1 1 1 0 1
   22 1 0 1 1 1
   23 0 1 0 1 1
   24 0 1 0 0 0
   25 1 0 0 0 1
   26 0 0 1 1 0
   27 0 0 0 1 1
   28 1 0 1 0 1
   29 1 0 0 0 1
   30 0 1 0 0 1
   31 0 0 0 1 0
   32 1 1 0 0 1
   33 1 1 0 0 1
   34 1 0 1 0 0
   35 0 0 1 1 0
   36 0 0 1 0 0
   37 1 1 0 0 1
   38 0 1 1 0 0
   39 1 0 0 1 1
   40 0 1 0 1 0
   41 0 0 0 1 0
   42 0 0 1 1 0
   43 0 1 0 1 0
   44 0 1 1 0 0
   45 1 0 1 0 1
   46 1 0 0 0 1
   47 0 1 0 0 0
   48 1 0 0 0 1
   49 0 1 0 1 0
   50 0 1 0 0 1
   51 1 1 0 0 1
   52 1 1 0 1 0
Test data (trial/4 log cues/resp choice 1or2/rtime)
   53 0 1 0 0 2 6.463
   54 0 1 0 1 2 2.218
   55 0 1 1 1 1 3.491
   56 0 0 1 1 2 7.075
   57 1 0 1 1 1 5.269
   58 1 1 1 0 1 1.591
   59 0 1 1 0 1 4.653
   60 1 1 0 0 1 5.576
   61 1 1 0 1 2 3.628
   62 1 0 0 1 1 5.726
   63 0 0 0 1 2 3.914
   64 0 0 1 0 1 2.692
   65 1 0 0 0 2 3.288
   66 1 0 1 0 1 4.445
weather       (Task Format)
FnoA          (Task Condition)
Training data (trial/4 log cues/outcome/[resp corr?/rtime])
    1 1 0 1 0 0 1 9.338
    2 1 0 0 1 1 0 3.817
    3 1 1 0 0 1 1 5.355
    4 0 1 0 1 1 1 2.518
    5 1 1 0 1 1 0 3.412
    6 0 1 0 0 0 0 1.632
    7 0 1 1 0 1 1 1.826
    8 0 1 0 0 1 0 2.644
    9 0 1 0 1 0 0 1.654
   10 0 1 1 1 1 0 1.890
   11 1 1 0 1 1 0 1.637
   12 1 0 0 1 0 1 1.851
   13 0 0 1 1 0 0 1.596
   14 1 1 0 0 1 0 2.684
   15 0 0 1 1 0 0 1.849
   16 1 0 1 1 0 1 2.520
   17 1 1 0 0 1 0 4.013
   18 0 1 1 1 0 0 1.996
   19 0 0 0 1 1 1 1.851
   20 1 0 1 1 1 1 2.311
   21 1 0 0 0 1 0 1.740
   22 1 0 0 1 0 0 2.661
   23 0 0 1 0 1 1 2.446
   24 0 0 1 1 0 0 2.822
   25 1 1 1 0 0 0 2.710
   26 1 0 0 0 1 1 1.843
   27 0 1 1 1 0 0 4.775
   28 1 1 1 0 1 1 3.221
   29 1 0 1 1 0 1 2.893
   30 1 0 0 1 1 0 4.240
   31 0 0 1 1 0 1 2.346
   32 0 1 1 1 0 1 4.200
   33 1 0 0 0 0 0 2.161
   34 0 0 0 1 0 0 2.807
   35 0 1 0 1 0 0 1.216
   36 1 0 1 0 1 1 2.569
   37 0 1 1 0 0 1 1.435
   38 0 0 1 0 0 1 1.272
   39 0 0 1 0 0 1 1.210
   40 0 1 1 0 1 1 3.689
   41 1 0 1 0 0 1 1.767
   42 1 1 0 0 1 1 1.701
   43 0 1 1 0 0 1 1.138
   44 1 1 1 0 1 0 2.980
   45 1 0 1 0 1 0 6.525
   46 1 1 1 0 1 1 1.319
   47 0 0 0 1 0 0 1.477
   48 1 1 0 1 1 1 3.651
   49 1 1 0 1 0 0 1.993
   50 0 1 0 1 1 0 1.107
   51 0 1 0 0 1 0 2.402
   52 0 1 0 0 1 1 0.718
   53 1 0 0 0 1 1 2.479
   54 0 0 0 1 0 1 1.903
   55 1 0 1 1 0 1 1.955
   56 0 0 1 0 0 1 2.974
Test data (trial/4 log cues/resp choice 1or2/rtime)
   57 1 1 0 0 2 25.434
   58 0 1 0 0 2 6.147
   59 1 0 1 0 1 1.451
   60 0 0 1 0 1 2.798
   61 0 0 0 1 2 2.004
   62 1 1 0 1 1 2.818
   63 0 1 1 0 2 2.435
   64 0 1 0 1 2 2.855
   65 0 0 1 1 1 2.161
   66 1 0 1 1 2 3.542
   67 0 1 1 1 1 2.755
   68 1 0 0 0 2 1.900
   69 1 1 1 0 2 1.998
   70 1 0 0 1 1 2.668
